DISPATCH_DATE,DISPATCH_TIME,TEXT_GENERAL_CODE,POINT_X,POINT_Y
3/5/15,22:20:00,Theft from Vehicle,-75.1762444,39.97065143
3/5/15,06:06:00,Thefts,,
3/5/15,12:29:00,Theft from Vehicle,-75.24034175,39.91350394
3/5/15,14:23:00,Thefts,-75.2377414,39.91006617
3/5/15,15:17:00,Thefts,-75.24330301,39.91307949
3/5/15,09:42:00,Thefts,-75.1755158,40.04333035
3/5/15,14:06:00,Thefts,-75.17024895,40.04526698
3/5/15,16:35:00,Thefts,-75.21137555,40.07832746
3/5/15,17:22:00,Aggravated Assault No Firearm,-75.17135242,40.06079778
3/5/15,19:46:00,Thefts,-75.17450824,40.03571366
3/5/15,08:24:00,Burglary Residential,-75.0563139,40.02453336
3/5/15,11:29:00,Theft from Vehicle,-75.08699358,40.00906242
3/5/15,11:40:00,Robbery Firearm,-75.06796391,40.02653645
3/5/15,11:59:00,Thefts,-75.05180429,40.02147916
3/5/15,15:02:00,Thefts,-75.02830783,40.03410773
3/5/15,16:17:00,Robbery No Firearm,-75.07292135,40.01516299
3/5/15,17:31:00,Thefts,-75.06401464,40.02482536
3/5/15,22:28:00,Aggravated Assault No Firearm,-75.05995685,40.01735918
3/5/15,03:09:00,Aggravated Assault No Firearm,-75.22268378,39.96294943
3/5/15,04:02:00,Thefts,-75.19143399,39.95748038
3/5/15,13:09:00,Robbery No Firearm,-75.1968138,39.96022232
3/5/15,19:15:00,Theft from Vehicle,-75.18782322,39.96443542
3/5/15,02:11:00,Theft from Vehicle,-75.18329053,39.93681219
3/5/15,13:10:00,Theft from Vehicle,-75.17391742,39.94276298
3/5/15,18:15:00,Thefts,-75.16782392,39.94493935
3/5/15,21:03:00,Motor Vehicle Theft,-75.1965391,39.9365818
3/5/15,24:19:00,Thefts,-75.23930033,39.95520155
3/5/15,24:18:00,Robbery No Firearm,-75.21837489,39.95096115
3/5/15,08:36:00,Burglary Residential,-75.23995586,39.94669332
3/5/15,11:49:00,Thefts,-75.21111073,39.95825122
3/5/15,18:47:00,Aggravated Assault No Firearm,-75.23753792,39.94811709
3/5/15,19:41:00,Theft from Vehicle,-75.22314528,39.9491868
3/5/15,03:14:00,Aggravated Assault No Firearm,-75.23926201,39.9655224
3/5/15,11:39:00,Recovered Stolen Motor Vehicle,-75.23907879,39.97458696
3/5/15,19:12:00,Aggravated Assault No Firearm,-75.23027573,39.96851881
3/5/15,01:49:00,Theft from Vehicle,-75.16433717,39.98420441
3/5/15,02:57:00,Theft from Vehicle,-75.16154084,39.98489028
3/5/15,06:19:00,Recovered Stolen Motor Vehicle,-75.16272222,39.98638249
3/5/15,09:00:00,Theft from Vehicle,-75.17858955,39.98548037
3/5/15,09:12:00,Thefts,-75.15908604,39.97283969
3/5/15,11:20:00,Thefts,-75.17084493,39.98598328
3/5/15,13:30:00,Robbery No Firearm,-75.17084493,39.98598328
3/5/15,16:13:00,Thefts,-75.16050488,39.98209884
3/5/15,20:08:00,Robbery No Firearm,-75.1600137,39.98402285
3/5/15,05:12:00,Motor Vehicle Theft,-75.11831198,39.9937718
3/5/15,09:21:00,Recovered Stolen Motor Vehicle,-75.10418277,39.98159647
3/5/15,18:55:00,Thefts,-75.09053885,39.99866849
3/5/15,01:16:00,Recovered Stolen Motor Vehicle,-75.1305548,39.99867635
3/5/15,03:51:00,Aggravated Assault Firearm,-75.14016992,40.01259011
3/5/15,08:24:00,Burglary Residential,-75.11611875,39.99689538
3/5/15,10:47:00,Burglary Residential,-75.13097131,40.01559313
3/5/15,10:50:00,Aggravated Assault Firearm,-75.13763825,40.02102805
3/5/15,11:00:00,Thefts,-75.12654012,40.02135434
3/5/15,12:44:00,Recovered Stolen Motor Vehicle,-75.13148183,39.99101587
3/5/15,13:13:00,Motor Vehicle Theft,-75.11863228,40.01916576
3/5/15,02:21:00,Robbery Firearm,-75.12476971,39.97195049
3/5/15,11:37:00,Thefts,-75.14109282,39.98776161
3/5/15,11:42:00,Thefts,-75.14787774,39.99292586
3/5/15,11:31:00,Recovered Stolen Motor Vehicle,-75.14114499,39.99150361
3/5/15,14:13:00,Theft from Vehicle,-75.11745949,39.97764747
3/5/15,15:07:00,Homicide - Gross Negligence,-75.13041984,39.98058871
3/5/15,16:37:00,Burglary Residential,-75.14788437,39.96777503
3/5/15,20:01:00,Aggravated Assault Firearm,-75.14812493,39.97047929
3/5/15,24:07:00,Thefts,-75.15207174,40.04715002
3/5/15,02:17:00,Aggravated Assault No Firearm,-75.15788697,40.02354198
3/5/15,04:56:00,Theft from Vehicle,-75.13287876,40.02574684
3/5/15,08:36:00,Thefts,-75.14812181,40.02771751
3/5/15,08:13:00,Motor Vehicle Theft,-75.12568393,40.0452911
3/5/15,15:42:00,Motor Vehicle Theft,-75.14519124,40.03698589
3/5/15,17:01:00,Robbery Firearm,-75.14382386,40.02155175
3/5/15,19:13:00,Burglary Residential,-75.14145039,40.06151601
3/5/15,08:10:00,Theft from Vehicle,-75.1542286,40.00676868
3/5/15,11:54:00,Robbery No Firearm,-75.17202576,39.99779607
3/5/15,11:59:00,Thefts,-75.16277561,40.00425384
3/5/15,11:56:00,Thefts,-75.17868034,40.01048184
3/5/15,14:28:00,Thefts,-75.14877145,40.02084743
3/5/15,16:44:00,Homicide - Criminal,-75.16600556,39.99546926
3/5/15,08:39:00,Thefts,-75.23070565,39.88385171
3/5/15,18:48:00,Thefts,-75.24414304,39.87626358
3/5/15,22:53:00,Rape,-75.20915681,39.95645578
3/5/15,20:10:00,Rape,-75.21541729,40.00092097
3/4/15,11:51:00,Thefts,-75.18522687,39.91853796
3/4/15,17:51:00,Thefts,-75.18605724,39.91874807
3/4/15,21:36:00,Theft from Vehicle,-75.17749717,39.9264596
3/4/15,24:30:00,Recovered Stolen Motor Vehicle,-75.06886948,40.04424838
3/4/15,09:40:00,Thefts,-75.0748638,40.03561246
3/4/15,10:39:00,Thefts,-75.10145387,40.04476333
3/4/15,11:31:00,Theft from Vehicle,-75.09958418,40.02849021
3/4/15,11:32:00,Thefts,-75.06294595,40.04942531
3/4/15,13:36:00,Robbery No Firearm,-75.06158544,40.04865904
3/4/15,13:58:00,Thefts,-75.10044896,40.02905039
3/4/15,15:55:00,Robbery No Firearm,-75.10905266,40.03983925
3/4/15,18:09:00,Burglary Residential,-75.06575833,40.05051471
3/4/15,19:41:00,Burglary Residential,-75.09935439,40.04080399
3/4/15,18:25:00,Thefts,-75.07918653,40.06793287
3/4/15,21:56:00,Burglary Residential,-75.07476124,40.03601807
3/4/15,13:16:00,Thefts,-75.16931915,39.92555627
3/4/15,17:51:00,Thefts,-75.15894063,39.93730596
3/4/15,19:30:00,Thefts,-75.16931915,39.92555627
3/4/15,19:25:00,Thefts,-75.15007299,39.92946514
3/4/15,12:48:00,Motor Vehicle Theft,-75.21081023,40.02498078
3/4/15,11:25:00,Thefts,-75.15132284,39.95658917
3/4/15,11:27:00,Thefts,-75.15864254,39.95390154
3/4/15,12:21:00,Recovered Stolen Motor Vehicle,-75.14998485,39.95273107
3/4/15,17:58:00,Thefts,-75.16148534,39.95207291
3/4/15,20:53:00,Thefts,-75.15864254,39.95390154
3/4/15,22:58:00,Thefts,-75.15836541,39.95168744
3/4/15,23:21:00,Burglary Residential,-75.1592837,39.9474865
3/4/15,11:16:00,Recovered Stolen Motor Vehicle,-75.00602153,40.12857435
3/4/15,16:17:00,Motor Vehicle Theft,-75.04795316,40.0751419
3/4/15,16:57:00,Aggravated Assault No Firearm,-75.05609637,40.06196601
3/4/15,03:10:00,Burglary Non-Residential,-75.03199715,40.07111937
3/4/15,11:00:00,Thefts,-74.97672848,40.09595565
3/4/15,12:40:00,Motor Vehicle Theft,-74.96807539,40.09424207
3/4/15,15:17:00,Thefts,-74.96466514,40.08271914
3/4/15,16:58:00,Theft from Vehicle,-75.02839187,40.08060173
3/4/15,17:54:00,Aggravated Assault No Firearm,-75.021674,40.03125308
3/4/15,18:01:00,Motor Vehicle Theft,-75.0087863,40.05854341
3/4/15,21:16:00,Thefts,-74.95943282,40.08652071
3/4/15,09:00:00,Theft from Vehicle,-75.16991649,39.96820898
3/4/15,11:52:00,Thefts,-75.16268134,39.95715961
3/4/15,11:36:00,Recovered Stolen Motor Vehicle,-75.16520609,39.965747
3/4/15,16:31:00,Thefts,-75.17033705,39.95166867
3/4/15,16:29:00,Thefts,-75.17187962,39.95181785
3/4/15,16:54:00,Aggravated Assault No Firearm,-75.16469509,39.95465317
3/4/15,17:36:00,Thefts,-75.1691598,39.94991649
3/4/15,18:28:00,Recovered Stolen Motor Vehicle,-75.17214156,39.95106346
3/4/15,07:04:00,Theft from Vehicle,-75.22863433,39.93963439
3/4/15,09:01:00,Burglary Non-Residential,-75.23439671,39.92752024
3/4/15,08:25:00,Recovered Stolen Motor Vehicle,-75.23944159,39.89353759
3/4/15,10:02:00,Recovered Stolen Motor Vehicle,-75.23944159,39.89353759
3/4/15,13:57:00,Thefts,-75.22990381,39.92864338
3/4/15,17:06:00,Thefts,-75.2319359,39.94574107
3/4/15,17:59:00,Thefts,-75.2243939,39.93261177
3/4/15,18:57:00,Thefts,-75.22535062,39.94771564
3/4/15,21:19:00,Motor Vehicle Theft,-75.22160668,39.93641703
3/4/15,21:50:00,Burglary Residential,-75.23720123,39.92176153
3/4/15,23:46:00,Aggravated Assault No Firearm,-75.23621923,39.92599946
3/4/15,12:14:00,Aggravated Assault No Firearm,-75.15569731,40.06020824
3/4/15,13:31:00,Thefts,-75.17989845,40.03617131
3/4/15,15:03:00,Thefts,-75.18259404,40.07784487
3/4/15,15:18:00,Thefts,-75.16218797,40.0576294
3/4/15,15:14:00,Thefts,-75.17657829,40.03409563
3/4/15,15:25:00,Motor Vehicle Theft,-75.15305028,40.06558692
3/4/15,16:42:00,Thefts,-75.17450824,40.03571366
3/4/15,16:30:00,Burglary Residential,-75.16710003,40.06404757
3/4/15,17:16:00,Thefts,-75.15872217,40.04178167
3/4/15,16:59:00,Robbery Firearm,-75.14975242,40.06238214
3/4/15,19:35:00,Burglary Residential,-75.15565717,40.063161
3/4/15,07:07:00,Theft from Vehicle,-75.03489226,40.04263337
3/4/15,10:50:00,Thefts,-75.06752715,40.01386848
3/4/15,12:39:00,Recovered Stolen Motor Vehicle,-75.05481748,40.03069835
3/4/15,14:01:00,Thefts,-75.08468164,40.02550222
3/4/15,14:21:00,Thefts,-75.08125889,40.01947932
3/4/15,16:48:00,Theft from Vehicle,-75.07598653,40.01818338
3/4/15,18:36:00,Motor Vehicle Theft,-75.04478328,40.02372366
3/4/15,20:32:00,Thefts,-75.084264,40.01230584
3/4/15,23:07:00,Robbery No Firearm,-75.04257208,40.03229921
3/4/15,23:41:00,Robbery No Firearm,-75.07475149,39.99866693
3/4/15,23:58:00,Robbery No Firearm,-75.07809857,40.00671462
3/4/15,11:54:00,Thefts,-75.19986163,39.96434571
3/4/15,12:15:00,Burglary Residential,-75.20197153,39.9596385
3/4/15,16:57:00,Aggravated Assault Firearm,-75.22222705,39.96269304
3/4/15,18:15:00,Thefts,-75.21412187,39.9670755
3/4/15,24:11:00,Burglary Residential,-75.17109767,39.93045557
3/4/15,11:44:00,Burglary Residential,-75.17610008,39.93361468
3/4/15,12:34:00,Thefts,-75.19923812,39.93451526
3/4/15,05:25:00,Aggravated Assault No Firearm,-75.24106628,39.94659949
3/4/15,07:47:00,Thefts,-75.23930033,39.95520155
3/4/15,08:25:00,Thefts,-75.22604639,39.96010708
3/4/15,09:45:00,Thefts,-75.23160592,39.95705812
3/4/15,11:43:00,Robbery No Firearm,-75.24541853,39.95938753
3/4/15,23:33:00,Thefts,-75.20702971,39.95618867
3/4/15,05:35:00,Theft from Vehicle,-75.24209133,39.97716628
3/4/15,09:48:00,Thefts,-75.23213952,39.98664465
3/4/15,10:26:00,Aggravated Assault No Firearm,-75.23628485,39.97319621
3/4/15,14:28:00,Aggravated Assault No Firearm,-75.23850143,39.9648208
3/4/15,15:16:00,Thefts,-75.24536439,39.97043623
3/4/15,17:43:00,Thefts,-75.22848247,39.98354233
3/4/15,22:10:00,Robbery Firearm,-75.2384176,39.98534355
3/4/15,23:56:00,Robbery No Firearm,-75.23168149,39.97083064
3/4/15,23:26:00,Aggravated Assault No Firearm,-75.23243757,39.9702306
3/4/15,11:06:00,Robbery No Firearm,-75.17580787,39.97812826
3/4/15,11:17:00,Recovered Stolen Motor Vehicle,-75.16103419,39.98691668
3/4/15,11:45:00,Theft from Vehicle,-75.15944379,39.97147633
3/4/15,12:11:00,Burglary Residential,-75.16750343,39.97188551
3/4/15,14:29:00,Thefts,-75.16502768,39.9758478
3/4/15,15:05:00,Aggravated Assault Firearm,-75.16300082,39.99038192
3/4/15,16:38:00,Thefts,-75.17306383,39.98690124
3/4/15,17:30:00,Recovered Stolen Motor Vehicle,-75.16492168,39.9916272
3/4/15,18:33:00,Aggravated Assault Firearm,-75.15982629,39.99276074
3/4/15,20:28:00,Robbery Firearm,-75.15862112,39.98344923
3/4/15,19:02:00,Aggravated Assault Firearm,-75.17054147,39.9822625
3/4/15,22:21:00,Recovered Stolen Motor Vehicle,-75.16199447,39.98284951
3/4/15,06:50:00,Thefts,-75.09664185,40.00574959
3/4/15,09:12:00,Motor Vehicle Theft,-75.11040901,40.00026447
3/4/15,10:49:00,Recovered Stolen Motor Vehicle,-75.09869509,39.97978955
3/4/15,11:50:00,Theft from Vehicle,-75.1264514,39.99814036
3/4/15,14:14:00,Robbery No Firearm,-75.096522,40.00837351
3/4/15,16:46:00,Motor Vehicle Theft,-75.10795381,40.01194218
3/4/15,16:52:00,Motor Vehicle Theft,-75.10737902,39.98962064
3/4/15,18:17:00,Robbery Firearm,-75.1036177,40.00427154
3/4/15,18:08:00,Thefts,-75.11191677,39.98624068
3/4/15,21:33:00,Theft from Vehicle,-75.10144086,39.98298331
3/4/15,22:17:00,Recovered Stolen Motor Vehicle,-75.09843057,40.00840513
3/4/15,22:33:00,Thefts,-75.10272461,39.99036989
3/4/15,01:23:00,Recovered Stolen Motor Vehicle,-75.14967009,40.01065143
3/4/15,09:50:00,Thefts,-75.13046074,40.0113604
3/4/15,09:51:00,Thefts,-75.13046074,40.0113604
3/4/15,10:15:00,Thefts,-75.13123425,39.99413043
3/4/15,11:32:00,Thefts,-75.13282733,40.00124658
3/4/15,13:24:00,Recovered Stolen Motor Vehicle,-75.11270984,40.02177532
3/4/15,13:31:00,Thefts,-75.13396108,40.00228273
3/4/15,14:22:00,Thefts,-75.14952755,40.01696507
3/4/15,16:59:00,Recovered Stolen Motor Vehicle,-75.13886063,40.01557222
3/4/15,18:43:00,Homicide - Criminal,-75.11715751,40.01901593
3/4/15,19:46:00,Thefts,-75.14656867,40.00390913
3/4/15,22:19:00,Aggravated Assault No Firearm,-75.14013749,40.01259093
3/4/15,02:32:00,Aggravated Assault No Firearm,-75.13643001,39.98388621
3/4/15,03:17:00,Aggravated Assault No Firearm,-75.13643001,39.98388621
3/4/15,10:44:00,Motor Vehicle Theft,-75.13697586,39.98132324
3/4/15,16:05:00,Theft from Vehicle,-75.12507298,39.98242823
3/4/15,16:19:00,Recovered Stolen Motor Vehicle,-75.13451852,39.98823277
3/4/15,19:09:00,Burglary Residential,-75.13316695,39.97387613
3/4/15,22:19:00,Robbery No Firearm,-75.12667697,39.98044302
3/4/15,02:41:00,Robbery Firearm,-75.14459797,40.03692881
3/4/15,06:35:00,Theft from Vehicle,-75.15482927,40.05370692
3/4/15,07:39:00,Thefts,-75.13321237,40.02427134
3/4/15,08:49:00,Thefts,-75.12595774,40.03855401
3/4/15,09:31:00,Thefts,-75.12769613,40.02745125
3/4/15,11:33:00,Thefts,-75.12336305,40.04290392
3/4/15,12:05:00,Burglary Residential,-75.13733811,40.05145883
3/4/15,14:50:00,Thefts,-75.15903268,40.02958212
3/4/15,22:23:00,Robbery Firearm,-75.14083406,40.050354
3/4/15,10:20:00,Thefts,-75.17408131,40.01919482
3/4/15,12:31:00,Aggravated Assault No Firearm,-75.15599835,39.99917945
3/4/15,12:24:00,Burglary Residential,-75.15477204,40.00108413
3/4/15,16:49:00,Burglary Residential,-75.15323892,40.01876201
3/4/15,18:04:00,Thefts,-75.16663362,39.99555113
3/4/15,20:19:00,Thefts,-75.17258983,40.02804239
3/4/15,20:58:00,Burglary Residential,-75.18248115,40.02835355
3/4/15,10:06:00,Recovered Stolen Motor Vehicle,-75.24788438,39.87734695
3/4/15,14:06:00,Rape,-75.14027873,40.01210726
3/4/15,12:47:00,Rape,-75.21795427,39.95422647
3/4/15,21:26:00,Rape,-75.1722665,39.9784692
3/3/15,15:44:00,Thefts,-75.18820901,39.92547068
3/3/15,19:12:00,Thefts,,
3/3/15,20:22:00,Thefts,-75.17480051,39.92507941
3/3/15,02:34:00,Aggravated Assault No Firearm,-75.11038237,40.03474708
3/3/15,07:44:00,Theft from Vehicle,-75.09453687,40.04473193
3/3/15,07:34:00,Theft from Vehicle,-75.06095216,40.04175173
3/3/15,07:33:00,Theft from Vehicle,-75.07202831,40.03901967
3/3/15,08:25:00,Theft from Vehicle,-75.07391673,40.04317342
3/3/15,08:38:00,Theft from Vehicle,-75.07575253,40.04513864
3/3/15,09:05:00,Theft from Vehicle,-75.09059129,40.03335093
3/3/15,08:51:00,Theft from Vehicle,-75.09913327,40.04197384
3/3/15,08:19:00,Theft from Vehicle,-75.05880824,40.04436977
3/3/15,09:04:00,Theft from Vehicle,-75.07314521,40.05140409
3/3/15,09:32:00,Theft from Vehicle,-75.06000951,40.04308306
3/3/15,09:21:00,Thefts,-75.05148707,40.05729398
3/3/15,10:48:00,Thefts,-75.07377632,40.04317731
3/3/15,11:10:00,Burglary Residential,-75.06699665,40.03621664
3/3/15,11:44:00,Burglary Residential,-75.08858237,40.03223757
3/3/15,13:56:00,Thefts,-75.10905266,40.03983925
3/3/15,14:09:00,Thefts,-75.08825279,40.0455347
3/3/15,14:04:00,Thefts,-75.0581373,40.04990789
3/3/15,15:29:00,Motor Vehicle Theft,-75.08936835,40.03460676
3/3/15,15:43:00,Thefts,-75.0599353,40.04784142
3/3/15,16:28:00,Burglary Residential,-75.10429907,40.04107892
3/3/15,08:24:00,Theft from Vehicle,-75.16390699,39.91576522
3/3/15,09:32:00,Robbery Firearm,-75.1655971,39.93017363
3/3/15,10:38:00,Aggravated Assault No Firearm,,
3/3/15,10:47:00,Theft from Vehicle,-75.16209356,39.92173647
3/3/15,14:35:00,Thefts,-75.14496511,39.92737254
3/3/15,16:16:00,Thefts,-75.23956775,40.06403319
3/3/15,08:42:00,Thefts,-75.14784271,39.96350393
3/3/15,09:23:00,Thefts,-75.16063608,39.94869922
3/3/15,09:56:00,Thefts,-75.16332553,39.94859268
3/3/15,15:09:00,Thefts,-75.15961692,39.95290714
3/3/15,15:58:00,Thefts,-75.16148534,39.95207291
3/3/15,17:14:00,Burglary Residential,-75.15425308,39.96175311
3/3/15,17:55:00,Thefts,-75.16148534,39.95207291
3/3/15,18:56:00,Theft from Vehicle,-75.14715562,39.95855618
3/3/15,09:15:00,Theft from Vehicle,-75.02429782,40.10446795
3/3/15,11:36:00,Thefts,-75.03518898,40.10077947
3/3/15,12:48:00,Thefts,-75.01481644,40.10381616
3/3/15,14:19:00,Theft from Vehicle,-75.02429782,40.10446795
3/3/15,13:46:00,Theft from Vehicle,-75.0157793,40.10209899
3/3/15,16:30:00,Burglary Residential,-75.01912955,40.10652446
3/3/15,23:19:00,Robbery No Firearm,-75.0548241,40.06331281
3/3/15,12:16:00,Thefts,-74.98826908,40.0497241
3/3/15,19:36:00,Thefts,-74.97040247,40.07868399
3/3/15,11:54:00,Thefts,-75.17410395,39.96966699
3/3/15,14:43:00,Thefts,-75.16522971,39.95258581
3/3/15,19:28:00,Thefts,-75.17187962,39.95181785
3/3/15,23:09:00,Thefts,-75.16440175,39.94932803
3/3/15,01:01:00,Thefts,-75.2366319,39.9436569
3/3/15,11:13:00,Thefts,-75.22417642,39.94484453
3/3/15,14:12:00,Thefts,-75.23711568,39.92852755
3/3/15,13:36:00,Theft from Vehicle,-75.22112406,39.94589264
3/3/15,16:02:00,Recovered Stolen Motor Vehicle,-75.22330614,39.90800261
3/3/15,18:41:00,Recovered Stolen Motor Vehicle,-75.22490569,39.93625732
3/3/15,19:22:00,Recovered Stolen Motor Vehicle,-75.24316868,39.91828833
3/3/15,19:35:00,Aggravated Assault Firearm,-75.23204455,39.92620489
3/3/15,07:16:00,Theft from Vehicle,-75.15622082,40.05435124
3/3/15,11:24:00,Thefts,-75.16347362,40.06052098
3/3/15,13:31:00,Thefts,-75.18751422,40.06357642
3/3/15,14:45:00,Theft from Vehicle,-75.17660568,40.05507962
3/3/15,14:58:00,Thefts,-75.16857868,40.03193151
3/3/15,19:13:00,Aggravated Assault No Firearm,-75.15496258,40.06186034
3/3/15,21:19:00,Motor Vehicle Theft,-75.15358893,40.06428396
3/3/15,20:48:00,Thefts,-75.17639786,40.07938924
3/3/15,01:01:00,Recovered Stolen Motor Vehicle,-75.06464494,39.99963911
3/3/15,07:02:00,Motor Vehicle Theft,-75.04953162,40.04676049
3/3/15,07:04:00,Thefts,-75.09006203,40.01585004
3/3/15,08:17:00,Theft from Vehicle,-75.06093793,40.02426061
3/3/15,08:31:00,Thefts,-75.07445971,40.03214125
3/3/15,10:06:00,Thefts,-75.05646607,40.04200574
3/3/15,11:09:00,Robbery No Firearm,-75.03911492,40.03630956
3/3/15,11:40:00,Recovered Stolen Motor Vehicle,-75.06491459,40.03242707
3/3/15,12:48:00,Thefts,-75.05102466,40.03227547
3/3/15,13:08:00,Thefts,-75.05102466,40.03227547
3/3/15,18:28:00,Thefts,-75.08797839,40.01615004
3/3/15,08:20:00,Theft from Vehicle,-75.20937857,39.97623341
3/3/15,11:51:00,Burglary Residential,-75.19909873,39.96067111
3/3/15,15:25:00,Thefts,-75.20328675,39.96368107
3/3/15,17:14:00,Thefts,-75.18918398,39.96170493
3/3/15,18:01:00,Thefts,-75.19725904,39.96224757
3/3/15,11:04:00,Thefts,-75.17180074,39.94439671
3/3/15,12:41:00,Aggravated Assault No Firearm,-75.16653817,39.93948691
3/3/15,12:14:00,Burglary Residential,-75.17025568,39.93222685
3/3/15,19:39:00,Recovered Stolen Motor Vehicle,-75.18380745,39.93627997
3/3/15,24:40:00,Thefts,-75.23317823,39.95947163
3/3/15,01:45:00,Aggravated Assault No Firearm,-75.2467073,39.95292299
3/3/15,11:36:00,Thefts,-75.19773327,39.95346802
3/3/15,11:05:00,Burglary Non-Residential,-75.23948324,39.9489889
3/3/15,15:50:00,Thefts,-75.22584729,39.96008429
3/3/15,16:26:00,Thefts,-75.24224287,39.96121478
3/3/15,17:54:00,Theft from Vehicle,-75.20011745,39.95618049
3/3/15,20:46:00,Thefts,-75.24268842,39.96218216
3/3/15,20:05:00,Burglary Residential,-75.24249433,39.95988845
3/3/15,23:16:00,Theft from Vehicle,-75.2304563,39.95909353
3/3/15,04:13:00,Aggravated Assault No Firearm,-75.24974727,39.97483011
3/3/15,09:55:00,Aggravated Assault No Firearm,-75.26296764,39.97565585
3/3/15,12:50:00,Burglary Non-Residential,-75.21268291,39.97476474
3/3/15,18:10:00,Thefts,-75.23848397,39.96325451
3/3/15,24:30:00,Thefts,-75.15848273,39.99128011
3/3/15,24:36:00,Homicide - Criminal,-75.17349736,39.99125553
3/3/15,01:45:00,Aggravated Assault No Firearm,-75.17317076,39.98272172
3/3/15,12:53:00,Robbery Firearm,-75.16482512,39.99205103
3/3/15,13:13:00,Thefts,-75.17858955,39.98548037
3/3/15,17:32:00,Thefts,-75.16630191,39.98285142
3/3/15,19:30:00,Recovered Stolen Motor Vehicle,-75.17409686,39.99599707
3/3/15,02:14:00,Robbery No Firearm,-75.10857623,39.98740689
3/3/15,11:39:00,Theft from Vehicle,-75.10485789,39.99100121
3/3/15,12:37:00,Thefts,-75.11506923,39.99830857
3/3/15,12:23:00,Thefts,-75.11192819,39.99221142
3/3/15,15:38:00,Thefts,-75.10288089,40.00777156
3/3/15,18:51:00,Theft from Vehicle,-75.12256224,39.99147991
3/3/15,19:50:00,Thefts,-75.09053885,39.99866849
3/3/15,09:14:00,Burglary Residential,-75.13829651,40.01766437
3/3/15,09:41:00,Theft from Vehicle,-75.14203021,40.01137552
3/3/15,08:54:00,Motor Vehicle Theft,-75.14345711,40.00101429
3/3/15,14:16:00,Thefts,-75.15266886,40.00246367
3/3/15,15:21:00,Thefts,-75.14952755,40.01696507
3/3/15,16:27:00,Aggravated Assault No Firearm,-75.13094955,39.99091324
3/3/15,17:00:00,Aggravated Assault No Firearm,-75.15252203,40.00314512
3/3/15,17:39:00,Aggravated Assault No Firearm,-75.13094955,39.99091324
3/3/15,19:42:00,Thefts,-75.15459046,39.99394764
3/3/15,20:52:00,Aggravated Assault No Firearm,-75.13989466,39.99637366
3/3/15,22:58:00,Burglary Residential,-75.14026303,40.01947093
3/3/15,08:30:00,Thefts,-75.13831043,39.975604
3/3/15,08:55:00,Theft from Vehicle,-75.11932716,39.97961724
3/3/15,09:20:00,Motor Vehicle Theft,-75.12478588,39.97824945
3/3/15,09:44:00,Theft from Vehicle,-75.12188835,39.97584911
3/3/15,16:54:00,Motor Vehicle Theft,-75.13054502,39.97634675
3/3/15,18:00:00,Aggravated Assault No Firearm,-75.13185055,39.9768547
3/3/15,18:12:00,Thefts,-75.13930396,39.96942903
3/3/15,19:15:00,Motor Vehicle Theft,-75.12989234,39.96904379
3/3/15,24:32:00,Thefts,-75.13093075,40.03471636
3/3/15,24:04:00,Robbery No Firearm,-75.14829153,40.02302355
3/3/15,10:54:00,Robbery Firearm,-75.12660265,40.05455195
3/3/15,11:30:00,Robbery Firearm,-75.14668976,40.02606025
3/3/15,12:30:00,Thefts,-75.12388631,40.03890614
3/3/15,16:06:00,Thefts,-75.15796502,40.04814938
3/3/15,16:47:00,Thefts,-75.15796502,40.04814938
3/3/15,16:46:00,Burglary Residential,-75.13765618,40.02711047
3/3/15,19:28:00,Robbery No Firearm,-75.14320643,40.04574087
3/3/15,19:49:00,Theft from Vehicle,-75.14459797,40.03692881
3/3/15,23:07:00,Robbery No Firearm,-75.15790203,40.02365689
3/3/15,08:24:00,Burglary Non-Residential,-75.15901757,40.02276548
3/3/15,09:51:00,Robbery No Firearm,-75.14952286,40.01746169
3/3/15,10:55:00,Thefts,-75.168421,39.99637544
3/3/15,12:40:00,Aggravated Assault No Firearm,-75.1577154,40.01925954
3/3/15,16:31:00,Motor Vehicle Theft,-75.15086907,40.01120228
3/3/15,23:30:00,Burglary Residential,-75.1712018,40.02927703
3/3/15,21:24:00,Rape,-75.07416514,40.02040529
3/2/15,08:47:00,Aggravated Assault No Firearm,-75.17025021,39.92241058
3/2/15,13:44:00,Recovered Stolen Motor Vehicle,-75.18213105,39.92648234
3/2/15,15:20:00,Theft from Vehicle,-75.1743644,39.92063892
3/2/15,17:37:00,Theft from Vehicle,-75.18730912,39.92221434
3/2/15,17:49:00,Robbery No Firearm,-75.17064554,39.92063245
3/2/15,17:51:00,Recovered Stolen Motor Vehicle,-75.18209862,39.92925616
3/2/15,24:38:00,Aggravated Assault No Firearm,-75.06258565,40.06525431
3/2/15,03:17:00,Aggravated Assault No Firearm,-75.06258565,40.06525431
3/2/15,03:17:00,Aggravated Assault No Firearm,-75.06258565,40.06525431
3/2/15,14:46:00,Thefts,-75.07404812,40.04289266
3/2/15,18:07:00,Thefts,-75.10905266,40.03983925
3/2/15,18:09:00,Thefts,-75.0599353,40.04784142
3/2/15,19:35:00,Robbery No Firearm,-75.06294595,40.04942531
3/2/15,03:03:00,Thefts,-75.13876038,39.91065653
3/2/15,13:48:00,Thefts,-75.16604947,39.92387416
3/2/15,16:16:00,Thefts,-75.15227355,39.9379051
